task_id,timestamp,agent,workflow_type,confidence,amount,vendor_id,vendor_type,risk_level,human_reviewed,ai_decision,final_decision,correct,processing_time_seconds,exception_type
T-10793,2026-05-10 16:35:33,Accounts Payable AI,standard_invoice,0.9485,26351.7,V-0052,existing,low,False,approve,approve,True,26,none
T-10794,2026-05-10 16:37:49,Accounts Payable AI,po_invoice,0.9067,27146.7,V-0048,existing,low,False,approve,approve,True,25,none
T-10795,2026-05-10 16:42:14,Accounts Payable AI,po_invoice,0.9533,29966.66,V-0049,existing,low,False,approve,approve,True,14,none
T-10796,2026-05-10 16:45:24,Accounts Payable AI,po_invoice,0.9063,13979.55,NV-0025,new,medium,True,reject,reject,True,185,duplicate_invoice
T-10797,2026-05-10 17:00:38,Accounts Payable AI,po_invoice,0.9547,61201.37,V-0131,existing,low,False,approve,approve,True,26,none
T-10798,2026-05-10 17:06:06,Accounts Payable AI,po_invoice,0.9555,25792.59,V-0176,existing,low,False,approve,approve,True,18,none
T-10799,2026-05-10 17:11:13,Accounts Payable AI,standard_invoice,0.986,19774.95,V-0373,existing,low,False,approve,approve,True,19,none
T-10800,2026-05-10 17:13:59,Accounts Payable AI,po_invoice,0.9025,21200.89,NV-0121,new,medium,True,reject,reject,True,391,none
T-10801,2026-05-10 17:16:48,Accounts Payable AI,po_invoice,0.9788,7085.33,V-0244,existing,low,False,approve,approve,True,20,none
T-10802,2026-05-10 17:23:37,Accounts Payable AI,po_invoice,0.9746,17727.05,NV-0007,new,medium,False,approve,approve,True,23,none
T-10803,2026-05-10 17:24:54,Accounts Payable AI,standard_invoice,0.9789,19232.09,V-0268,existing,low,False,approve,approve,True,20,none
T-10804,2026-05-10 17:26:39,Accounts Payable AI,po_invoice,0.8981,35631.49,NV-0032,new,medium,True,approve,approve,True,497,price_mismatch
T-10805,2026-05-10 17:30:18,Accounts Payable AI,non_po_invoice,0.9164,94692.44,V-0386,existing,medium,False,approve,approve,True,17,none
T-10806,2026-05-10 18:05:07,Accounts Payable AI,po_invoice,0.9933,34006.11,V-0161,existing,low,False,approve,approve,True,19,none
T-10807,2026-05-10 18:18:31,Accounts Payable AI,po_invoice,0.9778,37201.32,V-0011,existing,low,False,approve,approve,True,75,none
T-10808,2026-05-10 18:21:23,Accounts Payable AI,non_po_invoice,0.9314,56511.53,V-0298,existing,medium,False,approve,approve,True,37,price_mismatch
T-10809,2026-05-10 18:36:38,Accounts Payable AI,po_invoice,0.8892,32386.3,V-0248,existing,low,True,approve,approve,True,135,missing_approval
T-10810,2026-05-10 19:06:22,Accounts Payable AI,po_invoice,0.9117,71007.91,V-0365,existing,low,False,approve,approve,True,9,none
T-10811,2026-05-10 19:22:36,Accounts Payable AI,standard_invoice,0.9682,35655.08,V-0261,existing,low,False,approve,approve,True,29,none
T-10812,2026-05-10 19:24:43,Accounts Payable AI,po_invoice,0.9186,6745.57,NV-0057,new,medium,True,approve,approve,True,286,none
T-10813,2026-05-10 19:25:12,Accounts Payable AI,non_po_invoice,0.9739,22573.42,V-0230,existing,low,False,approve,approve,True,14,none
T-10814,2026-05-10 19:44:00,Accounts Payable AI,standard_invoice,0.9792,22567.95,V-0326,existing,low,False,approve,approve,True,18,none
T-10815,2026-05-10 19:58:42,Accounts Payable AI,standard_invoice,0.9793,110928.8,V-0105,existing,medium,True,approve,approve,True,420,none
T-10816,2026-05-10 20:02:07,Accounts Payable AI,po_invoice,0.9451,22336.08,V-0237,existing,low,False,approve,approve,True,29,none
T-10817,2026-05-10 20:05:11,Accounts Payable AI,po_invoice,0.9054,14404.84,V-0348,existing,low,False,approve,approve,True,35,none
T-10818,2026-05-10 20:19:01,Accounts Payable AI,po_invoice,0.9371,82395.41,NV-0098,new,medium,True,approve,approve,True,422,none
T-10819,2026-05-10 20:48:55,Accounts Payable AI,po_invoice,0.8498,13379.32,V-0050,existing,low,True,approve,approve,True,179,none
T-10820,2026-05-10 20:54:14,Accounts Payable AI,standard_invoice,0.9716,12952.85,V-0001,existing,low,False,reject,reject,True,26,none
T-10821,2026-05-10 22:01:11,Accounts Payable AI,standard_invoice,0.9705,56635.29,V-0050,existing,low,False,reject,reject,True,26,none
T-10822,2026-05-10 22:06:07,Accounts Payable AI,po_invoice,0.944,50129.21,V-0250,existing,low,False,reject,reject,True,26,none
T-10823,2026-05-10 22:08:55,Accounts Payable AI,po_invoice,0.9232,14395.75,V-0285,existing,low,False,approve,approve,True,19,none
T-10824,2026-05-10 22:34:09,Accounts Payable AI,standard_invoice,0.9883,31229.49,V-0145,existing,low,False,approve,approve,True,35,none
T-10825,2026-05-10 22:37:14,Accounts Payable AI,standard_invoice,0.9049,80969.46,NV-0086,new,medium,True,approve,approve,True,350,missing_po
T-10826,2026-05-10 22:39:34,Accounts Payable AI,standard_invoice,0.9901,6588.57,V-0038,existing,low,False,approve,approve,True,14,none
T-10827,2026-05-10 22:52:30,Accounts Payable AI,po_invoice,0.9628,28222.47,V-0240,existing,low,False,approve,approve,True,31,none
T-10828,2026-05-10 23:22:54,Accounts Payable AI,po_invoice,0.9941,18867.77,V-0180,existing,low,False,approve,approve,True,13,none
T-10829,2026-05-10 23:23:30,Accounts Payable AI,standard_invoice,0.9479,9586.71,V-0222,existing,low,True,approve,approve,True,253,missing_approval
T-10830,2026-05-10 23:24:31,Accounts Payable AI,po_invoice,0.9553,37994.62,V-0392,existing,low,False,approve,approve,True,18,none
T-10831,2026-05-10 23:40:35,Accounts Payable AI,standard_invoice,0.9597,7961.94,V-0318,existing,low,True,reject,reject,True,437,missing_approval
T-10832,2026-05-10 23:43:59,Accounts Payable AI,non_po_invoice,0.9348,30626.42,V-0281,existing,low,False,approve,approve,True,43,none
T-10833,2026-05-10 23:45:50,Accounts Payable AI,po_invoice,0.9933,61711.87,V-0162,existing,low,False,approve,approve,True,16,none
T-10834,2026-05-11 00:08:38,Accounts Payable AI,standard_invoice,0.9295,35467.54,V-0190,existing,low,False,approve,approve,True,18,none
T-10835,2026-05-11 00:22:15,Accounts Payable AI,standard_invoice,0.9926,28218.78,V-0364,existing,low,False,approve,approve,True,8,none
T-10836,2026-05-11 00:35:44,Accounts Payable AI,po_invoice,0.9194,7125.25,NV-0025,new,medium,True,reject,reject,True,333,none
T-10837,2026-05-11 00:45:10,Accounts Payable AI,po_invoice,0.8571,61682.91,V-0052,existing,medium,True,reject,reject,True,427,contract_mismatch
T-10838,2026-05-11 00:51:46,Accounts Payable AI,po_invoice,0.9396,199175.98,V-0377,existing,high,True,approve,approve,True,324,none
T-10839,2026-05-11 00:55:11,Accounts Payable AI,po_invoice,0.9818,19109.79,V-0083,existing,low,False,approve,approve,True,31,none
T-10840,2026-05-11 01:11:52,Accounts Payable AI,po_invoice,0.9181,19925.79,V-0349,existing,low,False,approve,approve,True,28,none
T-10841,2026-05-11 01:34:26,Accounts Payable AI,po_invoice,0.92,17316.88,V-0241,existing,low,False,approve,approve,True,48,missing_po
T-10842,2026-05-11 01:35:09,Accounts Payable AI,po_invoice,0.9848,39059.2,V-0067,existing,low,False,approve,approve,True,18,none
T-10843,2026-05-11 01:38:47,Accounts Payable AI,non_po_invoice,0.9181,16115.12,V-0024,existing,medium,True,approve,approve,True,259,duplicate_invoice
T-10844,2026-05-11 01:41:04,Accounts Payable AI,po_invoice,0.9528,26502.78,V-0228,existing,low,False,approve,approve,True,15,none
T-10845,2026-05-11 01:49:34,Accounts Payable AI,po_invoice,0.9415,25727.42,NV-0092,new,medium,False,approve,approve,True,12,none
T-10846,2026-05-11 01:56:34,Accounts Payable AI,po_invoice,0.9674,20915.42,V-0156,existing,low,False,approve,approve,True,64,none
T-10847,2026-05-11 01:58:06,Accounts Payable AI,standard_invoice,0.954,99133.21,NV-0149,new,medium,False,approve,approve,True,20,none
T-10848,2026-05-11 02:04:50,Accounts Payable AI,po_invoice,0.9068,40442.23,V-0139,existing,medium,False,reject,reject,True,40,price_mismatch
T-10849,2026-05-11 02:14:53,Accounts Payable AI,non_po_invoice,0.999,8984.11,V-0391,existing,low,False,approve,approve,True,18,none
T-10850,2026-05-11 02:31:06,Accounts Payable AI,standard_invoice,0.9401,19818.97,V-0383,existing,medium,False,approve,approve,True,54,price_mismatch
T-10851,2026-05-11 02:48:55,Accounts Payable AI,standard_invoice,0.9002,27322.12,NV-0115,new,medium,True,approve,approve,True,231,none
T-10852,2026-05-11 02:55:41,Accounts Payable AI,po_invoice,0.91,31577.77,V-0117,existing,low,False,approve,approve,True,10,none
T-10853,2026-05-11 03:01:58,Accounts Payable AI,standard_invoice,0.9558,9193.95,V-0072,existing,low,False,approve,approve,True,14,none
T-10854,2026-05-11 03:05:18,Accounts Payable AI,po_invoice,0.9741,87758.03,V-0180,existing,medium,False,approve,approve,True,46,none
T-10855,2026-05-11 03:10:13,Accounts Payable AI,standard_invoice,0.9575,39864.85,V-0350,existing,low,False,approve,approve,True,18,none
T-10856,2026-05-11 03:13:21,Accounts Payable AI,standard_invoice,0.9175,7201.35,V-0227,existing,low,False,approve,approve,True,30,none
T-10857,2026-05-11 03:13:42,Accounts Payable AI,po_invoice,0.8243,41043.52,NV-0100,new,medium,True,approve,approve,True,235,none
T-10858,2026-05-11 03:56:16,Accounts Payable AI,standard_invoice,0.8619,20938.83,NV-0053,new,medium,True,approve,approve,True,293,none
T-10859,2026-05-11 03:56:51,Accounts Payable AI,po_invoice,0.9925,60303.88,V-0373,existing,low,False,reject,reject,True,21,none
T-10860,2026-05-11 03:58:03,Accounts Payable AI,standard_invoice,0.9846,64270.63,V-0364,existing,low,False,approve,approve,True,44,none
T-10861,2026-05-11 04:09:27,Accounts Payable AI,standard_invoice,0.9808,109088.32,V-0252,existing,medium,True,approve,approve,True,272,none
T-10862,2026-05-11 04:22:19,Accounts Payable AI,po_invoice,0.9744,9507.24,V-0084,existing,low,False,approve,approve,True,43,none
T-10863,2026-05-11 04:27:37,Accounts Payable AI,standard_invoice,0.9726,16655.1,V-0376,existing,low,False,approve,approve,True,40,none
T-10864,2026-05-11 04:28:28,Accounts Payable AI,po_invoice,0.8739,25096.18,V-0048,existing,medium,True,approve,approve,True,475,price_mismatch
T-10865,2026-05-11 04:40:21,Accounts Payable AI,po_invoice,0.9598,73465.74,V-0258,existing,low,False,reject,reject,True,22,none
T-10866,2026-05-11 04:45:55,Accounts Payable AI,po_invoice,0.9478,10772.73,V-0020,existing,low,False,approve,approve,True,62,missing_po
T-10867,2026-05-11 04:46:14,Accounts Payable AI,po_invoice,0.9208,36409.33,V-0159,existing,low,False,approve,approve,True,19,none
T-10868,2026-05-11 04:51:53,Accounts Payable AI,po_invoice,0.9496,59578.74,V-0300,existing,low,False,approve,approve,True,69,missing_po
T-10869,2026-05-11 04:57:18,Accounts Payable AI,non_po_invoice,0.9601,27943.12,V-0311,existing,low,False,approve,approve,True,12,none
T-10870,2026-05-11 05:00:02,Accounts Payable AI,po_invoice,0.941,46522.95,V-0399,existing,low,False,approve,approve,True,21,none
T-10871,2026-05-11 05:00:43,Accounts Payable AI,po_invoice,0.9291,6102.29,V-0395,existing,low,False,approve,approve,True,15,none
T-10872,2026-05-11 05:23:52,Accounts Payable AI,po_invoice,0.9963,27990.82,V-0015,existing,low,False,approve,approve,True,30,none
T-10873,2026-05-11 05:53:13,Accounts Payable AI,po_invoice,0.9635,24461.27,V-0248,existing,medium,True,reject,reject,True,363,duplicate_invoice
T-10874,2026-05-11 06:01:15,Accounts Payable AI,standard_invoice,0.9488,28987.31,V-0057,existing,low,False,approve,approve,True,32,none
T-10875,2026-05-11 06:03:54,Accounts Payable AI,po_invoice,0.9737,15133.89,V-0170,existing,low,False,approve,approve,True,26,none
T-10876,2026-05-11 06:06:42,Accounts Payable AI,po_invoice,0.9759,123762.55,V-0002,existing,medium,True,approve,approve,True,241,none
T-10877,2026-05-11 06:25:25,Accounts Payable AI,po_invoice,0.9364,31998.99,NV-0106,new,medium,True,approve,approve,True,235,missing_po
T-10878,2026-05-11 06:37:27,Accounts Payable AI,non_po_invoice,0.956,21180.76,V-0400,existing,low,False,approve,approve,True,38,none
T-10879,2026-05-11 06:50:51,Accounts Payable AI,po_invoice,0.9279,19104.03,V-0115,existing,low,False,reject,reject,True,30,none
T-10880,2026-05-11 07:04:55,Accounts Payable AI,standard_invoice,0.9581,15892.42,V-0131,existing,low,False,approve,approve,True,14,none
T-10881,2026-05-11 07:07:14,Accounts Payable AI,po_invoice,0.9812,23397.4,V-0275,existing,low,False,reject,reject,True,25,none
T-10882,2026-05-11 07:39:34,Accounts Payable AI,po_invoice,0.9584,48620.95,V-0263,existing,low,False,approve,approve,True,16,none
T-10883,2026-05-11 08:13:23,Accounts Payable AI,po_invoice,0.9075,61024.96,V-0390,existing,low,False,approve,approve,True,63,missing_po
T-10884,2026-05-11 08:46:36,Accounts Payable AI,standard_invoice,0.9574,28246.74,V-0337,existing,low,False,approve,approve,True,23,none
T-10885,2026-05-11 08:49:57,Accounts Payable AI,po_invoice,0.9136,83724.12,V-0077,existing,medium,False,approve,approve,True,22,none
T-10886,2026-05-11 08:56:39,Accounts Payable AI,po_invoice,0.9495,73090.92,V-0362,existing,medium,False,approve,approve,True,81,price_mismatch
T-10887,2026-05-11 09:01:05,Accounts Payable AI,standard_invoice,0.8751,41224.96,NV-0136,new,medium,True,approve,approve,True,207,none
T-10888,2026-05-11 09:24:53,Accounts Payable AI,po_invoice,0.9865,6485.57,V-0257,existing,low,False,approve,approve,True,32,none
T-10889,2026-05-11 09:28:42,Accounts Payable AI,po_invoice,0.9512,53441.82,V-0056,existing,low,False,approve,approve,True,33,none
T-10890,2026-05-11 09:34:29,Accounts Payable AI,po_invoice,0.9401,26083.83,V-0172,existing,low,True,approve,approve,True,255,missing_approval
T-10891,2026-05-11 09:46:47,Accounts Payable AI,non_po_invoice,0.9558,12307.08,V-0267,existing,low,False,approve,approve,True,28,none
T-10892,2026-05-11 09:49:38,Accounts Payable AI,non_po_invoice,0.9722,41367.71,V-0382,existing,low,False,approve,approve,True,32,none
T-10893,2026-05-11 10:04:29,Accounts Payable AI,po_invoice,0.9142,10812.94,V-0210,existing,low,False,approve,approve,True,26,none
T-10894,2026-05-11 10:34:34,Accounts Payable AI,non_po_invoice,0.9424,23101.64,V-0282,existing,low,False,approve,approve,True,18,none
T-10895,2026-05-11 10:46:31,Accounts Payable AI,po_invoice,0.997,42913.2,V-0100,existing,low,False,approve,approve,True,31,none
T-10896,2026-05-11 10:46:48,Accounts Payable AI,standard_invoice,0.892,55665.38,V-0335,existing,low,True,approve,approve,True,463,none
T-10897,2026-05-11 10:59:04,Accounts Payable AI,po_invoice,0.9171,49124.51,NV-0053,new,medium,True,reject,reject,True,155,contract_mismatch
T-10898,2026-05-11 11:23:11,Accounts Payable AI,po_invoice,0.887,9109.43,NV-0126,new,medium,True,approve,approve,True,300,none
T-10899,2026-05-11 11:25:41,Accounts Payable AI,po_invoice,0.89,24296.11,V-0215,existing,medium,True,approve,approve,True,217,contract_mismatch
T-10900,2026-05-11 11:36:47,Accounts Payable AI,po_invoice,0.9763,7234.26,V-0108,existing,low,False,approve,approve,True,28,none
T-10901,2026-05-11 11:38:21,Accounts Payable AI,po_invoice,0.95,29420.53,V-0192,existing,low,False,approve,approve,True,18,none
T-10902,2026-05-11 11:44:29,Accounts Payable AI,standard_invoice,0.9345,16020.23,NV-0047,new,medium,True,approve,approve,True,240,none
T-10903,2026-05-11 11:46:49,Accounts Payable AI,po_invoice,0.9637,33106.96,V-0370,existing,low,False,approve,approve,True,46,none
T-10904,2026-05-11 11:50:08,Accounts Payable AI,standard_invoice,0.9946,52510.12,V-0065,existing,low,False,approve,approve,True,40,none
T-10905,2026-05-11 11:59:16,Accounts Payable AI,standard_invoice,0.9089,24539.69,V-0123,existing,low,False,approve,approve,True,50,missing_po
T-10906,2026-05-11 12:08:41,Accounts Payable AI,non_po_invoice,0.9308,8792.74,NV-0018,new,medium,True,approve,approve,True,637,none
T-10907,2026-05-11 12:12:04,Accounts Payable AI,po_invoice,0.8954,13095.78,NV-0136,new,medium,True,approve,approve,True,230,none
T-10908,2026-05-11 12:12:25,Accounts Payable AI,po_invoice,0.9864,46293.98,V-0398,existing,low,False,approve,approve,True,21,none
T-10909,2026-05-11 12:20:09,Accounts Payable AI,po_invoice,0.9849,57243.54,V-0378,existing,low,False,approve,approve,True,29,none
T-10910,2026-05-11 12:20:48,Accounts Payable AI,standard_invoice,0.8886,8365.54,V-0280,existing,medium,True,reject,reject,True,175,price_mismatch
T-10911,2026-05-11 12:34:58,Accounts Payable AI,po_invoice,0.9253,26528.07,V-0020,existing,medium,False,approve,approve,True,170,price_mismatch
T-10912,2026-05-11 12:50:51,Accounts Payable AI,po_invoice,0.9667,14791.97,V-0221,existing,low,False,reject,reject,True,34,none
T-10913,2026-05-11 12:58:31,Accounts Payable AI,po_invoice,0.9782,12475.55,V-0160,existing,low,False,approve,approve,True,29,none
T-10914,2026-05-11 13:13:35,Accounts Payable AI,po_invoice,0.88,49276.13,V-0095,existing,low,True,reject,reject,True,613,missing_approval
T-10915,2026-05-11 13:17:49,Accounts Payable AI,po_invoice,0.9037,12964.4,V-0201,existing,low,False,approve,approve,True,60,missing_po
T-10916,2026-05-11 13:18:58,Accounts Payable AI,standard_invoice,0.9558,65022.54,V-0155,existing,medium,True,approve,approve,True,367,contract_mismatch
T-10917,2026-05-11 13:27:02,Accounts Payable AI,non_po_invoice,0.9699,14920.57,V-0247,existing,low,False,reject,reject,True,21,none
T-10918,2026-05-11 13:33:06,Accounts Payable AI,non_po_invoice,0.9529,6719.71,V-0152,existing,low,False,approve,approve,True,30,none
T-10919,2026-05-11 13:40:17,Accounts Payable AI,po_invoice,0.902,35176.3,V-0118,existing,low,False,reject,reject,True,45,none
T-10920,2026-05-11 13:42:56,Accounts Payable AI,non_po_invoice,0.9854,37257.82,V-0020,existing,low,False,approve,approve,True,22,none
T-10921,2026-05-11 13:56:32,Accounts Payable AI,po_invoice,0.9558,30599.06,NV-0144,new,medium,False,approve,approve,True,14,none
T-10922,2026-05-11 14:21:40,Accounts Payable AI,po_invoice,0.9477,115451.18,V-0345,existing,medium,True,approve,approve,True,216,none
T-10923,2026-05-11 14:22:07,Accounts Payable AI,po_invoice,0.9613,13180.68,V-0028,existing,low,False,approve,approve,True,24,none
T-10924,2026-05-11 14:34:36,Accounts Payable AI,non_po_invoice,0.9278,13634.05,NV-0102,new,medium,True,approve,approve,True,185,none
T-10925,2026-05-11 14:40:10,Accounts Payable AI,po_invoice,0.9858,42964.76,V-0096,existing,low,False,approve,approve,True,24,none
T-10926,2026-05-11 14:40:19,Accounts Payable AI,standard_invoice,0.9976,41566.83,V-0158,existing,low,False,approve,approve,True,21,none
T-10927,2026-05-11 14:48:47,Accounts Payable AI,standard_invoice,0.877,141917.08,NV-0143,new,high,True,approve,approve,True,339,none
T-10928,2026-05-11 15:01:37,Accounts Payable AI,po_invoice,0.8719,48268.45,V-0211,existing,low,True,approve,approve,True,459,none
